com.samsung.shealth.tracker.pedometer_step_count,6212007,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
10260,4,0,17,2022-04-13 00:31:00.000,,,2022-04-13 00:34:44.945,2022-04-13 00:34:44.945,17,1.1666666,11.97,0.69,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-13 00:32:00.000,bfe43da2-6ef7-45f9-a273-ae09e3052af1,
57349,4,0,108,2022-04-12 14:53:00.000,,,2022-04-12 14:54:48.790,2022-04-12 14:53:00.425,108,1.4450742,82.87451,4.4196625,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-12 14:54:00.000,292f2994-631d-4ba0-ad8e-fd9e84648171,
6788,4,0,6,2022-04-14 01:27:00.000,,,2022-04-14 01:27:16.605,2022-04-14 01:27:16.605,6,0.6690367,4.541992,0.2479248,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-14 01:28:00.000,80ea8c35-3fdd-4279-910a-2cd5822021e5,
40454,4,0,81,2022-04-13 01:31:00.000,,,2022-04-13 01:33:53.715,2022-04-13 01:31:11.907,81,1.5890906,64.285645,3.2850037,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-13 01:32:00.000,0259470b-3721-435e-a9df-86ef691d2f90,
34394,4,0,68,2022-04-14 03:38:00.000,,,2022-04-14 03:38:59.933,2022-04-14 03:38:00.387,68,1.552634,53.402344,2.7661133,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-14 03:39:00.000,c840136a-0589-41c1-a969-4a9e6b2a57e1,
21289,4,0,34,2022-04-13 01:05:00.000,,,2022-04-13 01:06:01.243,2022-04-13 01:05:01.349,34,1.2150173,25.867188,1.4010925,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-13 01:06:00.000,474f5be4-bc8a-44db-a8b1-d1a49daa349d,
5645,4,0,10,2022-04-13 01:38:00.000,,,2022-04-13 01:39:46.476,2022-04-13 01:39:46.476,10,1.3796319,7.7890625,0.40719604,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-13 01:39:00.000,1ccf9d81-8e77-428f-b486-7c98c90bb0c9,
6483,4,0,12,2022-04-14 04:03:00.000,,,2022-04-14 04:03:03.586,2022-04-14 04:03:00.558,12,1.3811677,8.955078,0.5032959,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-14 04:04:00.000,b4fef1db-33ad-4b66-8448-d058a54a14a3,
25571,4,0,49,2022-04-14 03:37:00.000,,,2022-04-14 03:37:59.826,2022-04-14 03:37:17.006,49,1.5037245,38.453125,2.0153809,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-14 03:38:00.000,014ab64c-6975-41f5-ba2b-cec086dddf42,
9868,4,0,18,2022-04-13 01:45:00.000,,,2022-04-13 01:46:36.088,2022-04-13 01:46:36.088,18,1.3641636,13.461914,0.7489929,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-13 01:46:00.000,071b60b1-d265-4623-907d-1aa8b181b946,
17051,4,0,35,2022-04-14 13:23:00.000,,,2022-04-14 13:23:56.135,2022-04-14 13:23:56.135,35,1.5875894,27.070312,1.4310303,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-14 13:24:00.000,0efe6a10-a1c1-4219-9625-28ca3049c574,
13470,4,0,23,2022-04-13 01:14:00.000,,,2022-04-13 01:15:00.135,2022-04-13 01:15:00.135,23,1.2913694,17.395996,0.95022583,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-13 01:15:00.000,45e84d4f-b42b-4fb2-9f0e-542ebf73e343,
57124,4,0,104,2022-04-12 14:52:00.000,,,2022-04-12 14:54:47.339,2022-04-12 14:52:55.708,104,1.3283329,75.87999,4.1599894,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-12 14:53:00.000,07a566ef-899d-4936-a2b1-da6842bceeaa,
60000,4,0,115,2022-04-14 13:26:00.000,,,2022-04-14 13:27:00.183,2022-04-14 13:27:00.183,115,1.4213333,85.28,4.57,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-14 13:27:00.000,99e7d2d9-df01-4edc-b47c-b8a4eb798922,
45683,4,0,85,2022-04-12 14:54:00.000,,,2022-04-12 14:55:00.644,2022-04-12 14:54:47.682,85,1.3744614,62.79,3.37,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-12 14:55:00.000,83c0b0c6-a40e-4477-8cda-6cf82d977bc3,
29092,4,0,68,2022-04-14 13:25:00.000,,,2022-04-14 13:30:52.312,2022-04-14 13:30:52.312,68,1.8060795,52.543945,2.784912,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-14 13:26:00.000,4156390d-84d3-45bf-99dc-4da1f7e0432d,
45303,4,0,102,2022-04-13 01:54:00.000,,,2022-04-13 01:55:00.506,2022-04-13 01:55:00.506,102,1.8558578,84.07617,4.167511,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-13 01:55:00.000,ee0016fe-a6f7-4467-b7da-704ba21077e2,
56213,4,4,119,2022-04-13 01:20:00.000,,,2022-04-13 01:20:59.665,2022-04-13 01:20:03.822,123,1.7864387,100.42236,5.1587524,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-13 01:21:00.000,8b1e55cc-0cfe-4877-92af-51cc9492bf38,
8087,4,0,13,2022-04-14 04:02:00.000,,,2022-04-14 04:02:38.196,2022-04-14 04:02:17.886,13,1.2013305,9.71582,0.54437256,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-14 04:03:00.000,ebb8220b-0638-49a7-9f2a-6cee3caffc01,
11247,4,0,19,2022-04-12 15:45:00.000,,,2022-04-12 15:45:28.258,2022-04-12 15:45:28.258,19,1.292682,14.5390625,0.779129,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-12 15:46:00.000,2f1812eb-1af0-4060-92c7-580b26eec4ff,
29826,4,0,51,2022-04-14 01:30:00.000,,,2022-04-14 01:31:29.706,2022-04-14 01:31:29.706,51,1.3241172,39.49414,2.0844116,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-14 01:31:00.000,7faceea4-3bb7-42ef-ade8-00be3c60195a,
3087,4,0,6,2022-04-14 13:14:00.000,,,2022-04-14 13:14:04.532,2022-04-14 13:14:04.532,6,1.4601501,4.508789,0.24951172,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-14 13:15:00.000,68c9b3bc-33d5-4886-83e0-fd4420f98cdb,
59255,4,0,105,2022-04-12 16:17:00.000,,,2022-04-12 16:21:51.343,2022-04-12 16:17:06.942,105,1.2765099,75.639984,4.85,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-12 16:18:00.000,eefcca78-bb58-4854-9dd8-ca9465fd3783,
25842,4,0,57,2022-04-14 13:25:00.000,,,2022-04-14 13:26:59.970,2022-04-14 13:25:20.594,57,1.6944863,43.79,2.27,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-14 13:26:00.000,7f9ddebd-166f-4650-8ad4-10f0c3fe8ffa,
46902,4,0,86,2022-04-13 01:26:00.000,,,2022-04-13 01:27:24.648,2022-04-13 01:26:37.016,86,1.4431238,67.68652,3.495453,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-13 01:27:00.000,ab12a7fa-59da-4d54-94e2-c4d00739c9b8,
56892,4,0,109,2022-04-12 16:17:00.000,,,2022-04-12 16:21:55.871,2022-04-12 16:21:55.871,109,1.4763387,83.99219,4.456543,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-12 16:18:00.000,ca022c8c-009e-43c6-a388-b6eb0d8b8a4b,
13253,4,0,20,2022-04-14 03:39:00.000,,,2022-04-14 03:39:17.406,2022-04-14 03:39:00.742,20,1.1000516,14.579102,0.84698486,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-14 03:40:00.000,7ca25222-bc0b-4299-a515-e88389400f08,
14739,4,0,34,2022-04-14 13:24:00.000,,,2022-04-14 13:30:52.285,2022-04-14 13:30:52.285,34,1.7809186,26.25,1.3956299,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-14 13:25:00.000,0b1dabad-144f-402a-9240-ea6f02b5b48c,
14502,4,0,25,2022-04-12 16:23:00.000,,,2022-04-12 16:23:30.816,2022-04-12 16:23:16.710,25,1.3039957,18.911133,1.0323792,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-12 16:24:00.000,6991b6fc-ceba-463e-a491-355bd9be02c9,
54390,4,0,103,2022-04-14 14:48:00.000,,,2022-04-14 14:48:59.925,2022-04-14 14:48:58.432,103,1.452365,78.99414,4.216736,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-14 14:49:00.000,4f99597f-3411-4ed6-a920-45998260e9b9,
29915,4,0,50,2022-04-14 13:30:00.000,,,2022-04-14 13:30:52.437,2022-04-14 13:30:52.437,50,1.342473,40.161133,2.0405884,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-14 13:31:00.000,f66e2852-1752-49c3-9930-d57e551926cf,
5362,4,0,9,2022-04-13 01:32:00.000,,,2022-04-13 01:33:53.780,2022-04-13 01:33:53.780,9,1.3242257,7.100586,0.36566162,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-13 01:33:00.000,10a66687-ce1d-43e0-b305-3529d988f96c,
4616,4,0,6,2022-04-14 04:32:00.000,,,2022-04-14 04:32:01.693,2022-04-14 04:32:01.693,6,0.9236912,4.2646484,0.2607422,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-14 04:33:00.000,c201610c-5f25-430a-a883-812d286b9244,
5768,4,0,8,2022-04-12 19:31:00.000,,,2022-04-12 19:31:51.149,2022-04-12 19:31:50.029,8,1.0180358,5.8720703,0.33740234,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-12 19:32:00.000,83134a09-4dc6-4bcd-ab3e-293c6dd15078,
6665,4,0,14,2022-04-14 14:20:00.000,,,2022-04-14 14:21:02.450,2022-04-14 14:20:47.263,14,1.618816,10.7900095,0.48000732,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-14 14:21:00.000,fe9edadc-1e75-4123-af6a-fe5f62664dfe,
19422,4,0,40,2022-04-12 21:07:00.000,,,2022-04-12 21:08:32.303,2022-04-12 21:07:28.242,40,1.6972591,32.964844,1.6515503,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-12 21:08:00.000,20bd615d-396b-44d0-b5ba-c48f4e134387,
56709,4,0,110,2022-04-14 14:52:00.000,,,2022-04-14 14:53:36.412,2022-04-14 14:52:35.330,110,1.4442048,81.90001,4.2599897,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-14 14:53:00.000,a810e76b-5541-4166-bdf9-c7a3341e8703,
34227,4,0,70,2022-04-13 01:39:00.000,,,2022-04-13 01:40:06.660,2022-04-13 01:39:46.525,70,1.5779709,54.009766,2.8599854,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-13 01:40:00.000,23037bb0-df19-49bf-858a-f8fbb85174d9,
14613,4,0,28,2022-04-12 21:50:00.000,,,2022-04-12 21:50:44.281,2022-04-12 21:50:14.022,28,1.4712276,21.5,1.1477356,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-12 21:51:00.000,a1e46342-1d28-4841-bf2e-b8128aa4eb8b,
4908,4,0,12,2022-04-14 13:13:00.000,,,2022-04-14 13:14:59.645,2022-04-14 13:14:59.645,12,1.9722221,9.68,0.62,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-14 13:14:00.000,2b30d414-c46b-46fd-9289-0ef7b453f20c,
38206,4,0,69,2022-04-13 02:02:00.000,,,2022-04-13 02:05:09.595,2022-04-13 02:02:35.313,69,1.4147812,54.05371,2.8111572,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-13 02:03:00.000,656ef93a-5e8c-463b-9697-cfc8b70f972f,
59516,4,0,103,2022-04-14 16:14:00.000,,,2022-04-14 16:14:59.752,2022-04-14 16:14:00.140,103,1.321284,78.63867,4.2265625,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-14 16:15:00.000,17a40c77-b1e9-4410-805b-36245d70948a,
13352,4,0,22,2022-04-12 23:01:00.000,,,2022-04-12 23:01:32.523,2022-04-12 23:01:32.523,22,1.2462367,16.640137,0.9071655,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-12 23:02:00.000,df145a5c-30a0-4884-9eca-a7a27b35876e,
33437,4,0,64,2022-04-14 14:55:00.000,,,2022-04-14 14:56:34.004,2022-04-14 14:56:34.004,64,1.4166666,47.37,2.57,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-14 14:56:00.000,0a54a44f-859b-46e7-857d-2432abbe3557,
3971,4,0,9,2022-04-12 16:23:00.000,,,2022-04-12 16:23:10.788,2022-04-12 16:23:10.788,9,1.75,6.95,0.36,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-12 16:24:00.000,50f30ca7-6327-449f-a2fc-4da67c139d05,
44050,4,0,103,2022-04-13 01:47:00.000,,,2022-04-13 01:49:27.885,2022-04-13 01:49:27.885,103,1.847106,81.365234,4.182312,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-13 01:48:00.000,c9381266-5198-43b2-bcb4-cf35580a779d,
5935,4,0,10,2022-04-14 14:47:00.000,,,2022-04-14 14:47:56.156,2022-04-14 14:47:56.156,10,1.1388888,6.76,0.44,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-14 14:48:00.000,8f62320e-713e-48c6-b170-2e3d4ffb397f,
57074,4,0,112,2022-04-14 13:27:00.000,,,2022-04-14 13:29:31.816,2022-04-14 13:27:00.455,112,1.4698449,83.89006,7.189964,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-14 13:28:00.000,5aee185f-7c8a-4be9-ba35-271cb4698e3d,
19814,4,0,37,2022-04-12 23:03:00.000,,,2022-04-12 23:06:07.420,2022-04-12 23:06:07.420,37,1.3888888,27.52,1.47,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-12 23:04:00.000,68ec28da-3fc4-4fa2-8282-afb7547dac80,
3405,4,0,10,2022-04-14 15:23:00.000,,,2022-04-14 15:23:58.587,2022-04-14 15:23:58.587,10,2.4722223,8.419922,0.58000183,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-14 15:24:00.000,7c649bdf-50ac-460c-a234-c1f743bde558,
60000,4,0,103,2022-04-13 01:55:00.000,,,2022-04-13 01:56:00.004,2022-04-13 01:55:00.556,103,1.3993815,83.96289,4.1914062,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-13 01:56:00.000,35ad14fb-a738-41c8-b77f-c73256236c4d,
59000,4,0,105,2022-04-14 16:15:00.000,,,2022-04-14 16:18:11.931,2022-04-14 16:15:03.618,105,1.2850637,75.81979,4.0799975,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-14 16:16:00.000,6898dc54-6b91-4d31-adff-aa8383eaf252,
17081,4,0,31,2022-04-13 02:14:00.000,,,2022-04-13 02:14:46.774,2022-04-13 02:14:46.774,31,1.3964759,23.853516,1.2682495,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-13 02:15:00.000,a87ce99d-c060-435a-a27e-40a6c8d0e270,
9011,4,0,12,2022-04-12 23:21:00.000,,,2022-04-12 23:23:43.083,2022-04-12 23:23:43.083,12,1.0066338,9.070801,0.4949646,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-12 23:22:00.000,304eff7d-7d0f-4c61-b99c-689d8aff95be,
57724,4,0,121,2022-04-14 13:26:00.000,,,2022-04-14 13:30:52.335,2022-04-14 13:30:52.335,121,1.6504781,95.27344,4.9140015,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-14 13:27:00.000,a1d09254-e577-4a7b-b7d8-b2bdf5f14d2f,
7652,4,0,13,2022-04-12 23:20:00.000,,,2022-04-12 23:22:31.976,2022-04-12 23:22:31.976,13,1.1944444,9.14,0.52,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-12 23:21:00.000,304c3cf4-501e-499f-90ac-570f8dd34d44,
59041,4,0,110,2022-04-14 14:49:00.000,,,2022-04-14 14:49:59.691,2022-04-14 14:49:00.533,110,1.44285,85.18848,4.4869385,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-14 14:50:00.000,d5590964-932e-4eab-b3be-cd4de6c689e6,
25089,4,0,47,2022-04-14 16:20:00.000,,,2022-04-14 16:20:34.292,2022-04-14 16:20:26.761,47,1.4456083,36.26953,1.9196777,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-14 16:21:00.000,fd03e921-edab-49f2-98ae-d380cef86529,
46206,4,0,79,2022-04-14 14:53:00.000,,,2022-04-14 14:54:03.108,2022-04-14 14:54:03.108,79,1.3383064,61.838867,3.211975,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-14 14:54:00.000,52bd07b8-914b-41e7-aa5d-784fb2ec7fbb,
22632,4,0,43,2022-04-12 23:34:00.000,,,2022-04-12 23:34:26.361,2022-04-12 23:34:10.699,43,1.46862,33.23877,1.7590027,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-12 23:35:00.000,3c9fe7f1-1669-4c96-b54f-3a113f9f1c4c,
18499,4,0,32,2022-04-13 02:24:00.000,,,2022-04-13 02:24:32.917,2022-04-13 02:24:23.487,32,1.3128607,24.28711,1.3192139,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-13 02:25:00.000,4441d7b3-ec23-4c4d-8ae2-32199c7a15f2,
50463,4,0,92,2022-04-14 14:48:00.000,,,2022-04-14 14:52:35.089,2022-04-14 14:48:56.214,92,1.3348333,67.359886,3.639994,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-14 14:49:00.000,8a3ab857-b792-4a90-a729-3cb8a8e0f186,
36951,4,34,90,2022-04-13 02:03:00.000,,,2022-04-13 02:05:09.667,2022-04-13 02:05:09.667,124,3.1426542,116.125,7.0761414,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-13 02:04:00.000,3a6641b9-41f9-444d-86ae-f68cbbc5f3eb,
24481,4,0,43,2022-04-14 16:20:00.000,,,2022-04-14 16:25:04.878,2022-04-14 16:20:20.931,43,1.2679256,31.040108,1.7299908,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-14 16:21:00.000,072ba8da-7b7c-4454-aa03-4e124f39e8d5,
15528,4,0,18,2022-04-12 23:56:00.000,,,2022-04-12 23:57:35.051,2022-04-12 23:56:45.412,18,0.897024,13.929199,0.73461914,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-12 23:57:00.000,b93ee8c7-4d12-4da4-bc26-0b44a66febee,
7100,4,0,15,2022-04-13 02:19:00.000,,,2022-04-13 02:20:21.357,2022-04-13 02:20:21.357,15,1.6529001,11.736328,0.6109009,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-13 02:20:00.000,48087e99-d020-4824-9610-ac39a1f0f0ec,
58172,4,0,119,2022-04-12 23:38:00.000,,,2022-04-12 23:39:05.919,2022-04-12 23:39:05.919,119,1.5555556,90.49,7.39,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-12 23:39:00.000,1e04f914-a602-4389-b6e7-61f36fa7f046,
6896,4,0,14,2022-04-13 02:36:00.000,,,2022-04-13 02:37:44.817,2022-04-13 02:37:44.817,14,1.606574,11.079102,0.56781006,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-13 02:37:00.000,369e012d-2cda-4884-a83c-1177bda8e5d7,
4365,4,0,9,2022-04-13 02:25:00.000,,,2022-04-13 02:25:20.496,2022-04-13 02:25:18.302,9,1.6289868,7.111328,0.3675537,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-13 02:26:00.000,a4456023-fdb2-46b6-98b2-4e7d06293fc6,
31058,4,0,54,2022-04-14 17:52:00.000,,,2022-04-14 17:52:32.577,2022-04-14 17:52:00.232,54,1.3222632,41.067383,2.2195435,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-14 17:53:00.000,00f8c268-e72a-4d6f-9282-3565797e02b5,
60000,4,0,120,2022-04-13 00:00:00.000,,,2022-04-13 00:02:26.525,2022-04-13 00:02:26.525,120,1.5943767,95.6626,4.863098,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-13 00:01:00.000,9e6e5cb9-56fe-449c-8c41-735016bb5989,
59721,4,0,107,2022-04-14 16:15:00.000,,,2022-04-14 16:15:59.656,2022-04-14 16:15:00.316,107,1.3729999,81.99707,4.3814697,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-14 16:16:00.000,22f80ed1-8ae2-4d62-ae53-f9bd5dcf4d62,
60000,4,26,112,2022-04-13 02:46:00.000,,,2022-04-13 02:49:35.918,2022-04-13 02:49:35.918,138,2.029313,121.75879,6.8431396,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-13 02:47:00.000,e827473a-ac75-44ac-9f35-88134201fcca,
6443,4,0,12,2022-04-13 00:34:00.000,,,2022-04-13 00:34:17.583,2022-04-13 00:34:14.768,12,1.4367324,9.257324,0.49014282,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-13 00:35:00.000,f2cb4be7-d898-44ea-9b8e-e9fee9d04ffa,
41992,4,0,73,2022-04-14 17:58:00.000,,,2022-04-14 18:00:22.504,2022-04-14 18:00:22.504,73,1.3204046,55.447266,3.0337524,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-14 17:59:00.000,29d3142e-da46-4f8b-a986-acc0e679b92c,
12342,4,0,23,2022-04-14 14:56:00.000,,,2022-04-14 14:56:34.154,2022-04-14 14:56:34.154,23,1.3611112,16.8,0.92,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-14 14:57:00.000,d20f1bb1-d636-4b62-a46d-f0270e142e37,
60000,4,0,79,2022-04-14 14:55:00.000,,,2022-04-14 14:55:59.692,2022-04-14 14:55:21.256,79,1.0275065,61.65039,3.2191772,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-14 14:56:00.000,e8a8b71b-1180-4a4b-a4b2-4d609af1856c,
45728,4,0,86,2022-04-13 00:01:00.000,,,2022-04-13 00:01:51.982,2022-04-13 00:01:31.136,86,1.3903822,63.579975,3.3600035,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-13 00:02:00.000,e2ed94bd-c779-4220-aad4-6f469b12f8a5,
52196,4,0,110,2022-04-13 02:52:00.000,,,2022-04-13 02:52:59.425,2022-04-13 02:52:14.402,110,1.6906627,88.24609,4.4521484,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-13 02:53:00.000,953d36d1-6c3a-4429-903d-a5b918a6e00c,
11605,4,0,20,2022-04-13 02:37:00.000,,,2022-04-13 02:37:49.673,2022-04-13 02:37:44.878,20,1.3100396,15.204102,0.826416,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-13 02:38:00.000,45ec9d41-b799-4cf1-862f-01466f14936c,
13177,4,0,24,2022-04-13 00:39:00.000,,,2022-04-13 00:39:59.747,2022-04-13 00:39:50.071,24,1.3189435,17.380005,0.9399948,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-13 00:40:00.000,29a25268-f3de-47eb-9a5e-81796ce9ed7d,
5116,4,0,10,2022-04-14 15:59:00.000,,,2022-04-14 15:59:36.141,2022-04-14 15:59:36.141,10,1.4444444,7.39,0.5,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-14 16:00:00.000,a0434e40-eae0-457e-afc7-161f236ec2d3,
26026,4,0,41,2022-04-14 17:57:00.000,,,2022-04-14 17:57:59.742,2022-04-14 17:57:47.667,41,1.1107992,28.909668,1.6300201,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-14 17:58:00.000,e1846cd4-c5bf-48a6-9fa7-5eb73d5a23b2,
54655,4,12,114,2022-04-13 02:47:00.000,,,2022-04-13 02:49:35.942,2022-04-13 02:49:35.942,126,1.9434621,106.2207,5.660095,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-13 02:48:00.000,aff47f8a-043b-4072-91e6-d3e40651de29,
19279,4,0,38,2022-04-13 03:09:00.000,,,2022-04-13 03:12:56.824,2022-04-13 03:09:18.280,38,1.5124158,29.158203,1.5692139,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-13 03:10:00.000,6c212b33-c6c2-4481-8b3c-65e0eee58319,
13421,4,0,28,2022-04-13 01:10:00.000,,,2022-04-13 01:11:48.957,2022-04-13 01:11:48.957,28,2.416998,32.440918,2.219452,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-13 01:11:00.000,2d114cb7-ccdf-41a6-b6dd-f2a506620b87,
59968,4,0,107,2022-04-14 16:16:00.000,,,2022-04-14 16:16:59.753,2022-04-14 16:16:00.314,107,1.3683214,82.05664,4.380432,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-14 16:17:00.000,7df3207e-e204-4c62-aab7-c0041de4ec75,
3756,4,0,10,2022-04-14 18:17:00.000,,,2022-04-14 18:17:39.839,2022-04-14 18:17:39.839,10,2.1111112,7.930176,0.33999634,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-14 18:18:00.000,3bb56f77-6393-4164-90c0-f602aa787a2a,
20028,4,0,40,2022-04-13 02:53:00.000,,,2022-04-13 02:53:27.316,2022-04-13 02:53:00.071,40,1.5735505,31.515625,1.6237793,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-13 02:54:00.000,abbdc896-114d-44a8-8e13-5a65cedfeb0d,
22460,4,0,40,2022-04-13 03:16:00.000,,,2022-04-13 03:16:59.716,2022-04-13 03:16:00.125,40,1.362736,30.607422,1.6439209,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-13 03:17:00.000,3176fe64-f3cf-475d-a37d-7abf2c2f3ac1,
60000,4,0,111,2022-04-14 16:16:00.000,,,2022-04-14 16:18:12.053,2022-04-14 16:18:12.053,111,1.3518333,81.11,4.51,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-14 16:17:00.000,65103156-68ff-46fe-97ae-0cdc53c17caa,
60000,4,0,118,2022-04-14 18:26:00.000,,,2022-04-14 18:27:20.630,2022-04-14 18:27:20.630,118,1.5452636,92.71582,4.7907104,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-14 18:27:00.000,6bd38f58-d318-4256-8bd7-e5418c47d0f2,
15129,4,0,28,2022-04-13 04:44:00.000,,,2022-04-13 04:45:19.065,2022-04-13 04:44:11.669,28,1.40921,21.320312,1.1627197,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-13 04:45:00.000,0260749c-c664-4ad2-a26f-3d8fb92d934c,
